rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
68,spotify:track:4wNIkl5XGiAACjFBlDWuSd,Jonas Brothers,What A Man Gotta Do,Republic Records,27,53,7,9736693,regional-global-weekly-2020-03-05.csv
69,spotify:track:5J7teKIJGtqVypgYI6sqXj,"Bad Bunny, Mora",Una Vez,Rimas Entertainment LLC,69,-1,1,9732627,regional-global-weekly-2020-03-05.csv
70,spotify:track:1V8XneTrX6kKeoxYbk4x6h,"Bad Bunny, Duki, Pablo Chill-E",Hablamos Mañana,Rimas Entertainment LLC,70,-1,1,9597020,regional-global-weekly-2020-03-05.csv
71,spotify:track:4VgYtXCVJ7IbWAZ5ryfvEQ,"Nicky Jam, Daddy Yankee",Muévelo,Sony Music Latin,44,52,8,9453916,regional-global-weekly-2020-03-05.csv
72,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",Warner Records Nashville,5,64,22,9441982,regional-global-weekly-2020-03-05.csv
73,spotify:track:3cqPu20DGTGUoZtbJH2Dmi,Ali Gatie,What If I Told You That I Love You,Warner Records,29,57,6,9349345,regional-global-weekly-2020-03-05.csv
74,spotify:track:1iSqfoUFnQwV0QW1EfUit8,YNW Melly,Suicidal,P2019,23,45,11,9199949,regional-global-weekly-2020-03-05.csv
75,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,66,98,9140612,regional-global-weekly-2020-03-05.csv
76,spotify:track:3QzAOrNlsabgbMwlZt7TAY,"Mustard, Roddy Ricch",Ballin' (with Roddy Ricch),10 Summers Records/Interscope Records,37,69,22,9110293,regional-global-weekly-2020-03-05.csv
77,spotify:track:02RCbjb9czvQKNGBmEmWob,Lil Baby,Woah,Quality Control/Motown Records,56,101,17,9067344,regional-global-weekly-2020-03-05.csv
78,spotify:track:0TrPqhAMoaKUFLR7iYDokf,"Khalid, Disclosure",Know Your Worth,"Right Hand Music Group, LLC/RCA Records",36,62,4,8890835,regional-global-weekly-2020-03-05.csv
79,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,3,73,36,8881591,regional-global-weekly-2020-03-05.csv
80,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,78,75,8876984,regional-global-weekly-2020-03-05.csv
81,spotify:track:463PQggkmk5tTw8ug0ahOX,"SZA, Justin Timberlake",The Other Side (from Trolls World Tour),RCA Records Label,81,-1,1,8874869,regional-global-weekly-2020-03-05.csv
82,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,1,68,22,8830589,regional-global-weekly-2020-03-05.csv
83,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,24kGoldn,CITY OF ANGELS,Records/Columbia,83,113,2,8758154,regional-global-weekly-2020-03-05.csv
84,spotify:track:3IB5qOeMayvpOdHxYCL5tZ,"BTS, Sia",ON (Feat. Sia),BIGHIT MUSIC,34,34,2,8747101,regional-global-weekly-2020-03-05.csv
85,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,17,83,36,8728508,regional-global-weekly-2020-03-05.csv
86,spotify:track:43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,Darkroom/Interscope Records,9,65,72,8709444,regional-global-weekly-2020-03-05.csv
87,spotify:track:7na7Bk98usp84FaOJFPv3d,Rauw Alejandro,Tattoo,"(SME US Latin) Duars Entertainment, Corp. (2)",87,111,2,8518116,regional-global-weekly-2020-03-05.csv
88,spotify:track:6mAN61JH0dzyZpWslS11jy,"Rauw Alejandro, Farruko",Fantasias,"(SME US Latin) Duars Entertainment, Corp. (2)",28,51,23,8515984,regional-global-weekly-2020-03-05.csv
89,spotify:track:4MdcsdRj7i8eBm0qFjO4L4,Selena Gomez,Feel Me,Interscope Records,42,42,2,8505342,regional-global-weekly-2020-03-05.csv
90,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,Selena Gomez,Lose You To Love Me,Interscope Records,1,71,20,8483953,regional-global-weekly-2020-03-05.csv
91,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,58,77,17,8474719,regional-global-weekly-2020-03-05.csv
92,spotify:track:2ksOAxtIxY8yElEWw8RhgK,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,"2019 Real Hasta La Muerte, LLC.",2,72,33,8474301,regional-global-weekly-2020-03-05.csv
93,spotify:track:5Xhqh4lwJPtMUTsdBztN1a,"Shakira, Anuel AA",Me Gusta,Sony Music Latin,47,70,7,8397012,regional-global-weekly-2020-03-05.csv
94,spotify:track:4R8BJggjosTswLxtkw8V7P,"JHAYCO, J Balvin, Bad Bunny",No Me Conoce - Remix,N&E Entertainment LLC,20,81,41,8392003,regional-global-weekly-2020-03-05.csv
95,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,BROCKHAMPTON,SUGAR,Question Everything/RCA Records,38,59,10,8380734,regional-global-weekly-2020-03-05.csv
96,spotify:track:2TH65lNHgvLxCKXM3apjxI,"Bad Bunny, Tainy",Callaita,Rimas Entertainment LLC,7,86,40,8330764,regional-global-weekly-2020-03-05.csv
97,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP,South Coast Music Group/Interscope Records,23,61,23,8305378,regional-global-weekly-2020-03-05.csv
98,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,76,95,8301065,regional-global-weekly-2020-03-05.csv
99,spotify:track:0fgsKar6uBO08vzHXkTjWi,"Bad Bunny, Kendo Kaponi, Arcángel",P FKN R,Rimas Entertainment LLC,99,-1,1,8195948,regional-global-weekly-2020-03-05.csv
100,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,14,82,16,8067772,regional-global-weekly-2020-03-05.csv
101,spotify:track:2grAr8pWMuLWn8ZYEE9wDV,Tones And I,Never Seen the Rain,Elektra (NEK),74,93,10,7644803,regional-global-weekly-2020-03-05.csv
102,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,29,140,12,7616632,regional-global-weekly-2020-03-05.csv
103,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,88,59,7588245,regional-global-weekly-2020-03-05.csv
104,spotify:track:5gCg2qMPzKkW4jS4dBKdDs,"Bad Bunny, Myke Towers",Puesto Pa' Guerrial,Rimas Entertainment LLC,104,-1,1,7582895,regional-global-weekly-2020-03-05.csv
105,spotify:track:74fV8TuLZKVzSIOOGu8wwI,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Columbia,105,149,3,7492896,regional-global-weekly-2020-03-05.csv
106,spotify:track:6AyWdCtEn1DdxjnxPeojR2,"Lil Baby, Future",Live Off My Closet (feat. Future),Quality Control/Motown Records,106,-1,1,7410327,regional-global-weekly-2020-03-05.csv
107,spotify:track:5DqdesEfbRyOlSS3Tf6c29,Ali Gatie,It's You,Warner Records,27,96,38,7367668,regional-global-weekly-2020-03-05.csv
108,spotify:track:0bMbDctzMmTyK2j74j3nF3,"Alan Walker, Ava Max","Alone, Pt. II",Kreatell Music,80,95,10,7239236,regional-global-weekly-2020-03-05.csv
109,spotify:track:3VyjsVV24RmBIbWJAeUJNu,Don Toliver,No Idea,We Run It Ent./Cactus Jack/Atlantic,26,87,14,7227562,regional-global-weekly-2020-03-05.csv
110,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,4,91,37,7222196,regional-global-weekly-2020-03-05.csv
111,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),Grade A Productions/Interscope Records,14,94,22,7213373,regional-global-weekly-2020-03-05.csv
112,spotify:track:2rc7BkzO8qepMFAxHtOrXc,J Balvin,Blanco,UMLE - Latino,77,114,15,7193844,regional-global-weekly-2020-03-05.csv
113,spotify:track:3bkkMZEAhx7rTVz1C0itRQ,BTS,Black Swan,BIGHIT MUSIC,19,48,7,7077294,regional-global-weekly-2020-03-05.csv
114,spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,2,100,35,6997730,regional-global-weekly-2020-03-05.csv
115,spotify:track:6gi6y1xwmVszDWkUqab1qw,"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug),Cactus Jack/Epic,27,92,10,6924275,regional-global-weekly-2020-03-05.csv
116,spotify:track:2FvD20Z8aoWIePi7PoN8sG,"DaBaby, Lil Baby, Moneybagg Yo",TOES (feat. Lil Baby & Moneybagg Yo),South Coast Music Group/Interscope Records,65,98,10,6797565,regional-global-weekly-2020-03-05.csv
117,spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road (feat. Billy Ray Cyrus) - Remix,Columbia,2,99,48,6716976,regional-global-weekly-2020-03-05.csv
118,spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,Joytime Collective,2,105,81,6695444,regional-global-weekly-2020-03-05.csv
119,spotify:track:57vxBYXtHMk6H1aD29V7PU,The Weeknd,Heartless,Republic Records,4,90,15,6631913,regional-global-weekly-2020-03-05.csv
120,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,PLG - Capitol,7,106,33,6615168,regional-global-weekly-2020-03-05.csv
121,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,112,161,6571430,regional-global-weekly-2020-03-05.csv
122,spotify:track:3qM0vBxIe4VUbK0Z0smuVP,"JHAYCO, Anuel AA, J Balvin",Medusa,N&E Entertainment LLC,85,97,4,6561298,regional-global-weekly-2020-03-05.csv
123,spotify:track:3tDqEKKUs6gf8zMvSuLyLA,"Lil Baby, Lil Uzi Vert",Commercial (feat. Lil Uzi Vert),Quality Control/Motown Records,123,-1,1,6540577,regional-global-weekly-2020-03-05.csv
124,spotify:track:733c1CWmIGymoQXdp7Us88,"A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna","Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",Highbridge the Label / Atlantic Records,53,89,3,6536453,regional-global-weekly-2020-03-05.csv
125,spotify:track:5f4Hy5mw5SRaUgXX9c6P5S,Lil Baby,Sum 2 Prove,Quality Control/Motown Records,75,-1,6,6497610,regional-global-weekly-2020-03-05.csv
126,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,117,129,6494322,regional-global-weekly-2020-03-05.csv
127,spotify:track:7HMmFQsKsljwTw8bS7lu19,Selena Gomez,Rare,Interscope Records,12,80,8,6389112,regional-global-weekly-2020-03-05.csv
128,spotify:track:22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,Jonas Brothers Recording,2,124,53,6319463,regional-global-weekly-2020-03-05.csv
129,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,Vertigo Berlin,66,119,32,6294578,regional-global-weekly-2020-03-05.csv
130,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,123,79,6280498,regional-global-weekly-2020-03-05.csv
131,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Without Me,Capitol Records,4,125,74,6254565,regional-global-weekly-2020-03-05.csv
132,spotify:track:6LcauUZjF1eXQrgqMUecHX,Tyga,Ayy Macarena,Columbia/Last Kings Records,37,102,16,6230619,regional-global-weekly-2020-03-05.csv
133,spotify:track:2pWOMNQJW3g2zmGjP0Vkb0,"Nicky Jam, Anuel AA",Whine Up,Sony Music Latin,44,107,18,6218531,regional-global-weekly-2020-03-05.csv
134,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,Republic Records,2,127,63,6177408,regional-global-weekly-2020-03-05.csv
135,spotify:track:113PlnpZbHd3WIqeYjhZWv,"Daddy Yankee, Sech",Definitivamente,El Cartel Records (EC3),114,130,4,6065442,regional-global-weekly-2020-03-05.csv
136,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,131,165,6060192,regional-global-weekly-2020-03-05.csv
137,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,Republic Records,3,122,40,6051424,regional-global-weekly-2020-03-05.csv
138,spotify:track:0JjM9bKm4wrwohMslcm892,"G-Eazy, Tory Lanez, Tyga",Still Be Friends (feat. Tory Lanez & Tyga),BPG/RVG/RCA Records,109,116,4,6044996,regional-global-weekly-2020-03-05.csv
139,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,"Kina, Snøw",Get You The Moon (feat. Snøw),Columbia,95,133,38,6019832,regional-global-weekly-2020-03-05.csv
140,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,136,165,6019724,regional-global-weekly-2020-03-05.csv
141,spotify:track:5KawlOMHjWeUjQtnuRs22c,"BTS, Halsey",Boy With Luv (feat. Halsey),BIGHIT MUSIC,3,85,32,6007001,regional-global-weekly-2020-03-05.csv
142,spotify:track:2uIX8YMNjGMD7441kqyyNU,Billie Eilish,ocean eyes,Darkroom,101,121,60,5941619,regional-global-weekly-2020-03-05.csv
143,spotify:track:43NqTeL8pgBxKHPMiJKUP5,Myke Towers,Girl,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",105,115,5,5921303,regional-global-weekly-2020-03-05.csv
144,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),Atlantic Records UK,10,129,34,5915080,regional-global-weekly-2020-03-05.csv
145,spotify:track:0ono6UCNVZ1XqOm6j78Blu,BTS,Filter,BIGHIT MUSIC,47,47,2,5913946,regional-global-weekly-2020-03-05.csv
146,spotify:track:5ry2OE6R2zPQFDO85XkgRb,"Drake, Rick Ross",Money In The Grave (Drake ft. Rick Ross),Republic Records,5,135,38,5832906,regional-global-weekly-2020-03-05.csv
147,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,Harry Styles,Lights Up,Columbia,5,142,21,5788003,regional-global-weekly-2020-03-05.csv
148,spotify:track:2rjjNUYONZqC7wSd1i6OFq,"Lizzo, Ariana Grande",Good as Hell (feat. Ariana Grande),Nice Life/Atlantic,29,139,19,5787824,regional-global-weekly-2020-03-05.csv
149,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,"Sam Smith, Normani",Dancing With A Stranger (with Normani),PLG - Capitol,7,145,60,5774259,regional-global-weekly-2020-03-05.csv
150,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,18,134,33,5767924,regional-global-weekly-2020-03-05.csv
151,spotify:track:7ygVaACDENw4PgLbN1awFE,Apache 207,Matrix,Four Music Local,151,-1,1,5724739,regional-global-weekly-2020-03-05.csv
152,spotify:track:1Xnn1TPyr5h0hpRAT4B4EA,"Dalex, Lenny Tavárez, Anitta, NATTI NATASHA, Farruko, Justin Quiles",Bellaquita - Remix,Rich Music,91,126,15,5676621,regional-global-weekly-2020-03-05.csv
153,spotify:track:7MZF7YLxOP2to9iblSulLc,Lauv,Modern Loneliness,Lauv,108,108,2,5669590,regional-global-weekly-2020-03-05.csv
154,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,146,105,5640638,regional-global-weekly-2020-03-05.csv
155,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,Cactus Jack / Epic,2,144,83,5640377,regional-global-weekly-2020-03-05.csv
156,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,148,131,5606144,regional-global-weekly-2020-03-05.csv
157,spotify:track:37zdqI4r1gswIzczSBkRon,"Lunay, Anuel AA, Ozuna",Aventura,round2media - LaFamilia,50,137,19,5567894,regional-global-weekly-2020-03-05.csv
158,spotify:track:7hpJ9tATWb2vztlq99hERP,Conan Gray,Maniac,Republic Records,139,151,10,5556968,regional-global-weekly-2020-03-05.csv
159,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,152,156,5541235,regional-global-weekly-2020-03-05.csv
160,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"MEDUZA, Goodboys",Piece Of Your Heart,Intercord,14,153,47,5500516,regional-global-weekly-2020-03-05.csv
161,spotify:track:7FGq80cy8juXBCD2nrqdWU,"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),Friends Keep Secrets/Interscope Records,4,159,85,5494016,regional-global-weekly-2020-03-05.csv
162,spotify:track:4z6wo6PJG4Fve45OXK6D9m,"Arcángel, Bad Bunny",Infeliz,Rimas Entertainment LLC.,139,199,9,5490386,regional-global-weekly-2020-03-05.csv
163,spotify:track:5a6pdCHlWS2ekOOQ70QnAr,Noah Cyrus,July,Records/Columbia,77,147,17,5490155,regional-global-weekly-2020-03-05.csv
164,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,Interscope Records*,2,164,92,5454877,regional-global-weekly-2020-03-05.csv
165,spotify:track:0fySG6A6qLE8IvDpayb5bM,DaBaby,VIBEZ,South Coast Music Group/Interscope Records,53,141,23,5443050,regional-global-weekly-2020-03-05.csv
166,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,"Tainy, Anuel AA, Ozuna",Adicto (with Anuel AA & Ozuna),NEON16/Interscope Records,24,132,28,5442250,regional-global-weekly-2020-03-05.csv
167,spotify:track:6RyaV7owmVU6fzEPE17sF1,Daddy Yankee,Que Tire Pa Lante,UME - Global Clearing House,25,138,20,5436773,regional-global-weekly-2020-03-05.csv
168,spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,Atlantic Records,6,160,75,5389356,regional-global-weekly-2020-03-05.csv
169,spotify:track:2Ec33AVlkTTq8BHFgBTdQs,Lil Uzi Vert,Futsal Shuffle 2020,Generation Now/Atlantic,18,166,12,5386512,regional-global-weekly-2020-03-05.csv
170,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,Lauv,29,162,142,5366798,regional-global-weekly-2020-03-05.csv
171,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",PTSD,Machine Entertainment Group - G Herbo,171,-1,1,5347070,regional-global-weekly-2020-03-05.csv
172,spotify:track:58wyJLv6yH1La9NIZPl3ne,"Kina, Adriana Proenza",Can We Kiss Forever?,Columbia,137,167,15,5330081,regional-global-weekly-2020-03-05.csv
173,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,60,165,134,5329586,regional-global-weekly-2020-03-05.csv
174,spotify:track:5RUUkFNqH3GRKHg1xjprOb,5 Seconds of Summer,Old Me,5 Seconds Of Summer/Interscope,103,103,2,5329464,regional-global-weekly-2020-03-05.csv
175,spotify:track:5IUOU5xkzGHsRFOYNu3GSK,Niall Horan,No Judgement,Capitol Records,149,156,4,5322433,regional-global-weekly-2020-03-05.csv
176,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,1,163,70,5296276,regional-global-weekly-2020-03-05.csv
177,spotify:track:0Q2n5yzl2XRqYbV77tZNYp,TOKYO’S REVENGE,GOODMORNINGTOKYO!,Blac Noize! Recordings,123,143,8,5286044,regional-global-weekly-2020-03-05.csv
178,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,118,118,2,5275537,regional-global-weekly-2020-03-05.csv
179,spotify:track:4QPEwDdOMhY7rNS05mTyMR,"Stormzy, Burna Boy, Ed Sheeran",Own It (feat. Ed Sheeran & Burna Boy),Atlantic Records UK,36,110,15,5273046,regional-global-weekly-2020-03-05.csv
180,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,180,-1,1,5271564,regional-global-weekly-2020-03-05.csv
181,spotify:track:4iiWcajF1fEUpwcUewc464,"Future, DaBaby, Drake, Lil Baby","Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Epic/Freebandz,128,128,2,5260351,regional-global-weekly-2020-03-05.csv
182,spotify:track:4vTgx6h4seHvkuFh84JXYP,BTS,My Time,BIGHIT MUSIC,58,58,2,5212053,regional-global-weekly-2020-03-05.csv
183,spotify:track:6oJ6le65B3SEqPwMRNXWjY,"Kygo, Whitney Houston",Higher Love,Kygo/RCA Records,31,169,35,5210344,regional-global-weekly-2020-03-05.csv
184,spotify:track:033if6Adj8fwBYsQzHOfQ8,"Capital Bra, Samra",100k Cash,Bra Musik,184,-1,1,5192813,regional-global-weekly-2020-03-05.csv
185,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,"Martin Garrix, Clinton Kane",Drown (feat. Clinton Kane),Epic Amsterdam,185,-1,1,5186141,regional-global-weekly-2020-03-05.csv
186,spotify:track:4yJiXq86uM56uIfIZgE440,blackbear,me & ur ghost,Alamo,103,150,7,5184069,regional-global-weekly-2020-03-05.csv
187,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,143,170,57,5182314,regional-global-weekly-2020-03-05.csv
188,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,1,176,97,5141208,regional-global-weekly-2020-03-05.csv
189,spotify:track:25ZAibhr3bdlMCLmubZDVt,"J Balvin, Bad Bunny",QUE PRETENDES,Universal Music Latino / Rimas,15,-1,34,5141047,regional-global-weekly-2020-03-05.csv
190,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,The Weeknd/Lyric,1,168,72,5137462,regional-global-weekly-2020-03-05.csv
191,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,Taylor Swift,4,179,35,5115153,regional-global-weekly-2020-03-05.csv
192,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",Quizas,Rich Music,52,155,24,5112244,regional-global-weekly-2020-03-05.csv
193,spotify:track:6kls8cSlUyHW2BUOkDJIZE,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),Polydor Records,46,173,30,5087470,regional-global-weekly-2020-03-05.csv
194,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,"Lunay, Daddy Yankee, Bad Bunny",Soltera (Remix),round2media - LaFamilia,8,198,43,5078459,regional-global-weekly-2020-03-05.csv
195,spotify:track:2ez6qvOTHKeI3ss80NGqnI,"SHAED, ZAYN",Trampoline (with ZAYN),Photo Finish Records,19,158,23,5075520,regional-global-weekly-2020-03-05.csv
196,spotify:track:3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,Nice Life/Atlantic,16,171,45,5024683,regional-global-weekly-2020-03-05.csv
197,spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,Darkroom/Interscope Records,2,161,58,5020303,regional-global-weekly-2020-03-05.csv
198,spotify:track:4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,iamcosmic,47,181,29,5002595,regional-global-weekly-2020-03-05.csv
199,spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,"Bad Vibes Forever, LLC",2,175,102,4982070,regional-global-weekly-2020-03-05.csv
200,spotify:track:3g0mEQx3NTanacLseoP0Gw,"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,Disruptor Records/Columbia,28,185,30,4966053,regional-global-weekly-2020-03-05.csv
1,spotify:track:0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Republic Records,1,1,15,41066317,regional-global-weekly-2020-03-12.csv
2,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,1,2,13,37470185,regional-global-weekly-2020-03-12.csv
3,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,3,34,36071262,regional-global-weekly-2020-03-12.csv
4,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Warner Records,4,4,19,32169572,regional-global-weekly-2020-03-12.csv
5,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,Bad Bunny,La Difícil,Rimas Entertainment LLC,5,7,2,29598307,regional-global-weekly-2020-03-12.csv
6,spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),RBMG/Def Jam,5,5,5,27261529,regional-global-weekly-2020-03-12.csv
7,spotify:track:41wtwzCZkXwpnakmwJ239F,Bad Bunny,Si Veo a Tu Mamá,Rimas Entertainment LLC,7,9,2,25902740,regional-global-weekly-2020-03-12.csv
8,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,8,10,11,25693166,regional-global-weekly-2020-03-12.csv
9,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,"KAROL G, Nicki Minaj",Tusa,TUSA - Karol G & Nicki Minaj,3,8,18,25559126,regional-global-weekly-2020-03-12.csv
10,spotify:track:38RIEav39FGi86jppxO0du,"Bad Bunny, Sech",Ignorantes,Rimas Entertainment LLC,6,6,4,24557120,regional-global-weekly-2020-03-12.csv
11,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling,Alamo,5,11,17,24350925,regional-global-weekly-2020-03-12.csv
12,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,2,12,20,22926539,regional-global-weekly-2020-03-12.csv
13,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,Rimas Entertainment LLC,13,38,2,22902153,regional-global-weekly-2020-03-12.csv
14,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,17,28,19990944,regional-global-weekly-2020-03-12.csv
15,spotify:track:7hav1MHURQf5SAoPk0egqh,Lil Uzi Vert,Baby Pluto,Generation Now/Atlantic,15,-1,1,19868123,regional-global-weekly-2020-03-12.csv
16,spotify:track:2ajzBr7vwHTEBeqDzcsNRC,Lil Uzi Vert,That Way - Bonus Track,Generation Now/Atlantic,16,49,2,19179897,regional-global-weekly-2020-03-12.csv
17,spotify:track:69vlMrzHwATKzupwNcUPyK,"Bad Bunny, Daddy Yankee",La Santa,Rimas Entertainment LLC,14,14,2,18935957,regional-global-weekly-2020-03-12.csv
18,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,20,62,18934696,regional-global-weekly-2020-03-12.csv
