rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
1,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,3,26,32295565,regional-global-weekly-2022-01-06.csv
2,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,1,4,8,31638858,regional-global-weekly-2022-01-06.csv
3,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,10,54,28387947,regional-global-weekly-2022-01-06.csv
4,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,4,11,21,27672367,regional-global-weekly-2022-01-06.csv
5,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,7,12,27307694,regional-global-weekly-2022-01-06.csv
6,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,2,9,24,26347998,regional-global-weekly-2022-01-06.csv
7,spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,7,12,10,25370000,regional-global-weekly-2022-01-06.csv
8,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,4,18,26,21406369,regional-global-weekly-2022-01-06.csv
9,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,Thrive Music,9,21,10,20611311,regional-global-weekly-2022-01-06.csv
10,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,4,17,17,20430509,regional-global-weekly-2022-01-06.csv
11,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,3,24,28,19240645,regional-global-weekly-2022-01-06.csv
12,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,3,31,15,17268944,regional-global-weekly-2022-01-06.csv
13,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,6,29,26,16926501,regional-global-weekly-2022-01-06.csv
14,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,33,34,16491189,regional-global-weekly-2022-01-06.csv
15,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,3,37,39,15303708,regional-global-weekly-2022-01-06.csv
16,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,16,35,10,14905037,regional-global-weekly-2022-01-06.csv
17,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,47,110,13987668,regional-global-weekly-2022-01-06.csv
18,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,38,41,13798049,regional-global-weekly-2022-01-06.csv
19,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,Walt Disney Records,19,119,2,13699324,regional-global-weekly-2022-01-06.csv
20,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,9,43,17,13081651,regional-global-weekly-2022-01-06.csv
21,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,6,42,30,13066950,regional-global-weekly-2022-01-06.csv
22,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,3,39,31,13007782,regional-global-weekly-2022-01-06.csv
23,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,1,45,31,12725096,regional-global-weekly-2022-01-06.csv
24,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,24,53,18,12689607,regional-global-weekly-2022-01-06.csv
25,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,25,50,16,12660079,regional-global-weekly-2022-01-06.csv
26,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,56,66,12222630,regional-global-weekly-2022-01-06.csv
27,spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Neon16,12,46,14,11948449,regional-global-weekly-2022-01-06.csv
28,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,3,52,16,11911142,regional-global-weekly-2022-01-06.csv
29,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,5,49,17,11754565,regional-global-weekly-2022-01-06.csv
30,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,48,8,11551904,regional-global-weekly-2022-01-06.csv
31,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,31,58,13,11213306,regional-global-weekly-2022-01-06.csv
32,spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),Republic Records,9,64,9,11195724,regional-global-weekly-2022-01-06.csv
33,spotify:track:0NBgyml7T0IvUNbXIkcSpH,"Xamã, Gustah, Neo Beats, Bagua Records",Malvadão 3,Bagua Records,33,118,2,10891990,regional-global-weekly-2022-01-06.csv
34,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,6,55,23,10883543,regional-global-weekly-2022-01-06.csv
35,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,35,87,9,10837037,regional-global-weekly-2022-01-06.csv
36,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,35,60,71,10723923,regional-global-weekly-2022-01-06.csv
37,spotify:track:2Gq636OOGgxCTqEuzCZhsa,"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48/66",DALE PLAY Records,37,-1,1,10685239,regional-global-weekly-2022-01-06.csv
38,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,23,54,12,10546729,regional-global-weekly-2022-01-06.csv
39,spotify:track:3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,2,62,33,10527800,regional-global-weekly-2022-01-06.csv
40,spotify:track:5TMLavqGRKNxgzMBrVpC9R,"zzoilo, Aitana",Mon Amour - Remix,Universal Music Spain S.L.,40,61,18,10478693,regional-global-weekly-2022-01-06.csv
41,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,5,78,37,10422192,regional-global-weekly-2022-01-06.csv
42,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,67,52,10418293,regional-global-weekly-2022-01-06.csv
43,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,7,63,33,10389465,regional-global-weekly-2022-01-06.csv
44,spotify:track:7sMBvZCSUl99bJLXZaLa0b,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,Aftermath Entertainment/Atlantic,8,71,9,10006418,regional-global-weekly-2022-01-06.csv
45,spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,Top Dawg Entertainment/RCA Records,19,68,5,9726083,regional-global-weekly-2022-01-06.csv
46,spotify:track:2gpWyfu7eZ01zzncHpxOtA,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),Republic Records,7,97,11,9610083,regional-global-weekly-2022-01-06.csv
47,spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,WM South Africa,14,66,16,9539475,regional-global-weekly-2022-01-06.csv
48,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Adele,Oh My God,Columbia,3,77,7,9508205,regional-global-weekly-2022-01-06.csv
49,spotify:track:2vmfvSoZBFAt9hhRoEByLi,"Aventura, Bad Bunny",Volví,Rimas Entertainment LLC,10,73,23,9370093,regional-global-weekly-2022-01-06.csv
50,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,79,62,9352178,regional-global-weekly-2022-01-06.csv
51,spotify:track:3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,Disruptor Records/Arista Records,51,86,6,9123510,regional-global-weekly-2022-01-06.csv
52,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, GIVĒON",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,80,42,8899368,regional-global-weekly-2022-01-06.csv
53,spotify:track:6lX6l7OuA3qrnIRfdsr0dw,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,WEA Latina,53,83,7,8857312,regional-global-weekly-2022-01-06.csv
54,spotify:track:760jhRscwGbIIe1m1IIQpU,Jessica Darrow,Surface Pressure,Walt Disney Records,54,-1,1,8764295,regional-global-weekly-2022-01-06.csv
55,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",24,96,18,8681227,regional-global-weekly-2022-01-06.csv
56,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,101,112,8569504,regional-global-weekly-2022-01-06.csv
57,spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,Shawn Mendes,It'll Be Okay,Shawn Mendes LP4-5 PS/ Island,57,93,5,8500816,regional-global-weekly-2022-01-06.csv
58,spotify:track:0Be7sopyKMv8Y8npsUkax2,Sebastian Yatra,Tacones Rojos,UMLE - Latino,58,95,7,8490346,regional-global-weekly-2022-01-06.csv
59,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,89,168,8411636,regional-global-weekly-2022-01-06.csv
60,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,Sony Music Latin/Duars Entertainment,60,103,4,8352181,regional-global-weekly-2022-01-06.csv
61,spotify:track:2BEcap3xJtmiPaHKyfQi4e,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,Sony Music Latin,40,85,17,8341116,regional-global-weekly-2022-01-06.csv
62,spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,Atlantic Records,15,94,18,8229538,regional-global-weekly-2022-01-06.csv
63,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,32,131,12,8217608,regional-global-weekly-2022-01-06.csv
64,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,123,114,8206048,regional-global-weekly-2022-01-06.csv
65,spotify:track:1mWdTewIgB3gtBM3TOSFhB,BTS,Butter,BIGHIT MUSIC,2,158,33,8139492,regional-global-weekly-2022-01-06.csv
66,spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje - Ao Vivo,Worldshow Promoções e Eventos,66,81,7,8080011,regional-global-weekly-2022-01-06.csv
67,spotify:track:4A8cWXxKfIL3lAyUDzXbCF,Kodak Black,Super Gremlin,Atlantic/Sniper Gang,67,106,4,8073825,regional-global-weekly-2022-01-06.csv
68,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Ministry of Sound Recordings,15,194,46,8046772,regional-global-weekly-2022-01-06.csv
69,spotify:track:1LPSkqVhWVRUkKE03YUkpB,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,5,110,44,7987911,regional-global-weekly-2022-01-06.csv
70,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,BTS,Dynamite,BIGHIT MUSIC,2,111,72,7964387,regional-global-weekly-2022-01-06.csv
71,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,109,57,7901719,regional-global-weekly-2022-01-06.csv
72,spotify:track:09gysnJpfQ3ublBmJDfcEC,"Amaarae, Kali Uchis, MOLIY",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0207 Def Jam,23,105,10,7754052,regional-global-weekly-2022-01-06.csv
73,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,Three Quarter,66,113,22,7677251,regional-global-weekly-2022-01-06.csv
74,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,"Tiësto, KAROL G",Don't Be Shy,Atlantic Records,38,127,21,7676587,regional-global-weekly-2022-01-06.csv
75,spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"Zé Felipe, Mc Danny",Toma Toma Vapo Vapo,Som Livre,75,104,6,7637207,regional-global-weekly-2022-01-06.csv
76,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,3,116,40,7590901,regional-global-weekly-2022-01-06.csv
77,spotify:track:0k4d5YPDr1r7FX77VdqWez,"Doja Cat, The Weeknd",You Right,Kemosabe Records/RCA Records,15,120,28,7462597,regional-global-weekly-2022-01-06.csv
78,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,78,133,21,7332783,regional-global-weekly-2022-01-06.csv
79,spotify:track:6P096SaOzrgGxs8NWOfX7M,"Tiago PZK, Trueno",Salimo de Noche,WM Chile,72,114,10,7323698,regional-global-weekly-2022-01-06.csv
80,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,125,157,7311448,regional-global-weekly-2022-01-06.csv
81,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,117,257,7249580,regional-global-weekly-2022-01-06.csv
82,spotify:track:0G2zPzWqVjR68iNPmx2TBe,"Mora, Bad Bunny, Sech",Volando - Remix,Rimas Entertainment LLC,19,112,26,7210708,regional-global-weekly-2022-01-06.csv
83,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,137,74,7198351,regional-global-weekly-2022-01-06.csv
84,spotify:track:6dmXZ9B5HdFAyzHeTneYBK,"ROSALÍA, The Weeknd",LA FAMA,Columbia,32,124,8,7188300,regional-global-weekly-2022-01-06.csv
85,spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,Som Livre,67,92,9,7185850,regional-global-weekly-2022-01-06.csv
86,spotify:track:1kjs5eR4DMzyB0gm1Z8waV,Trueno,DANCE CRIP,©️ Ⓟ 2022 Sur Capital Records (por Tierra Agencia),79,107,7,7162385,regional-global-weekly-2022-01-06.csv
87,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,9,177,62,7128000,regional-global-weekly-2022-01-06.csv
88,spotify:track:6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),Atlantic Records UK,42,-1,19,6775363,regional-global-weekly-2022-01-06.csv
89,spotify:track:4hJhHbkhZFnxmWbAkZRoe0,"Fireboy DML, Ed Sheeran",Peru,YBNL Nation / EMPIRE,89,122,2,6757410,regional-global-weekly-2022-01-06.csv
90,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,Atlantic Records,90,184,13,6693152,regional-global-weekly-2022-01-06.csv
91,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sony Music Latin,41,130,26,6690037,regional-global-weekly-2022-01-06.csv
92,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,10,141,18,6685320,regional-global-weekly-2022-01-06.csv
93,spotify:track:4fSHADbZbhpZCT9oJpxwbP,"Paulo Pires, Marcynho Sensação, ÉaBest, Mc Danny",Ameaça,Paulo Pires,93,134,8,6660937,regional-global-weekly-2022-01-06.csv
94,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,144,194,6614948,regional-global-weekly-2022-01-06.csv
95,spotify:track:0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),Kemosabe Records/RCA Records,36,155,23,6447744,regional-global-weekly-2022-01-06.csv
96,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,55,154,36,6427297,regional-global-weekly-2022-01-06.csv
97,spotify:track:2N8m6CYs74qQO4mjVcXO30,Tones And I,Dance Monkey,Elektra (NEK),1,174,129,6421034,regional-global-weekly-2022-01-06.csv
98,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,98,-1,76,6410690,regional-global-weekly-2022-01-06.csv
99,spotify:track:3IMLoeLerS7TMpKjxUgAhx,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),84,108,20,6394196,regional-global-weekly-2022-01-06.csv
100,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,76,160,39,6375938,regional-global-weekly-2022-01-06.csv
101,spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,"J Balvin, Maria Becerra",Qué Más Pues?,"Sueños Globales, LLC",9,147,32,6375796,regional-global-weekly-2022-01-06.csv
102,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,8,167,33,6318764,regional-global-weekly-2022-01-06.csv
103,spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,STARSHIP Entertainment,103,145,5,6301079,regional-global-weekly-2022-01-06.csv
104,spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,XL Recordings,36,151,14,6286745,regional-global-weekly-2022-01-06.csv
105,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Eminem Catalog PS,105,181,15,6241467,regional-global-weekly-2022-01-06.csv
106,spotify:track:3YvE7uo4ffseBoJPh8IhHp,"Marília Mendonça, Maiara & Maraisa",Presepada,Som Livre,106,135,7,6218362,regional-global-weekly-2022-01-06.csv
107,spotify:track:72g37RoelSnovZakG5MwnF,"Mari Fernandez, Marcynho Sensação",Parada Louca,Sony Music Entertainment,107,146,2,6218188,regional-global-weekly-2022-01-06.csv
108,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,196,123,6189132,regional-global-weekly-2022-01-06.csv
109,spotify:track:1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,Cúrame,Sony Music Latin/Duars Entertainment,35,148,24,6162345,regional-global-weekly-2022-01-06.csv
110,spotify:track:2USlegnFJLrVLpoVfPimKB,"Gabry Ponte, LUM!X, Prezioso",Thunder,Spinnin' Records,110,-1,5,6122201,regional-global-weekly-2022-01-06.csv
111,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,111,-1,1,6118170,regional-global-weekly-2022-01-06.csv
112,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,162,251,6102226,regional-global-weekly-2022-01-06.csv
113,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,192,258,6059140,regional-global-weekly-2022-01-06.csv
114,spotify:track:2vXKRlJBXyOcvZYTdNeckS,"Gesaffelstein, The Weeknd",Lost in the Fire (feat. The Weeknd),Columbia,12,-1,10,6055473,regional-global-weekly-2022-01-06.csv
115,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,Olivia Rodrigo PS,12,169,33,6049526,regional-global-weekly-2022-01-06.csv
116,spotify:track:29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,Sky,AWGE/Interscope Records,113,182,12,6044907,regional-global-weekly-2022-01-06.csv
117,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,101,183,55,6003788,regional-global-weekly-2022-01-06.csv
118,spotify:track:4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,Interscope,118,-1,1,5990090,regional-global-weekly-2022-01-06.csv
119,spotify:track:3JCaq3KDSROg3TXhdiDa9n,"JHAYCO, Anuel AA",Ley Seca,N&E Entertainment LLC,44,165,18,5978929,regional-global-weekly-2022-01-06.csv
120,spotify:track:0hYFc3HSZHDaDzquLVRwBH,"JNR CHOI, Sam Tompkins",TO THE MOON,Jnr Choi/Epic,120,-1,1,5974966,regional-global-weekly-2022-01-06.csv
121,spotify:track:0So2sgVa8aJiARPl2P29u2,SALES,Pope Is a Rockstar,SALES,108,139,4,5972828,regional-global-weekly-2022-01-06.csv
122,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,99,191,65,5970956,regional-global-weekly-2022-01-06.csv
123,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,12,170,76,5963472,regional-global-weekly-2022-01-06.csv
124,spotify:track:2wG1R0uDFwyobcWzVssC1J,"PEDRO SAMPAIO, Mc Danflin",GALOPA,WM Brazil,124,159,10,5958908,regional-global-weekly-2022-01-06.csv
125,spotify:track:6E90gq0KO6FYZVOXx8kCcC,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),3,176,51,5956040,regional-global-weekly-2022-01-06.csv
126,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,Winners Circle/RCA Records,31,161,25,5945772,regional-global-weekly-2022-01-06.csv
127,spotify:track:05bfbizlM5AX6Mf1RRyMho,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,Flow La Movie,14,163,28,5940693,regional-global-weekly-2022-01-06.csv
128,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),OVO,5,189,18,5937418,regional-global-weekly-2022-01-06.csv
129,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,Praise God,Rock The World/IDJ/Kanye LP7,16,179,17,5937218,regional-global-weekly-2022-01-06.csv
130,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,171,63,5909091,regional-global-weekly-2022-01-06.csv
131,spotify:track:6nkoWsFZeFt5dUdNmlIceh,Gusttavo Lima,Bloqueado - Ao Vivo,Sony Music Entertainment,131,153,2,5898390,regional-global-weekly-2022-01-06.csv
132,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,180,172,5887326,regional-global-weekly-2022-01-06.csv
133,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Pophouse Entertainment Group,44,198,43,5853904,regional-global-weekly-2022-01-06.csv
134,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,19,193,111,5847892,regional-global-weekly-2022-01-06.csv
135,spotify:track:5902W4uHWzhtOff1UK7the,"Alesso, Katy Perry",When I’m Gone (with Katy Perry),10:22PM/Astralwerks,135,-1,1,5846612,regional-global-weekly-2022-01-06.csv
136,spotify:track:0lJE8f0lx8mUSfMyxeYpiC,"TINI, L-Gante",Bar,Sony Music Latin,99,150,8,5843074,regional-global-weekly-2022-01-06.csv
137,spotify:track:1qE8DOtw7zdXHMgZm20eLM,TWICE,The Feels,Republic Records - TWICE,57,164,14,5840983,regional-global-weekly-2022-01-06.csv
138,spotify:track:48QmG1dfvMuYLxMPt7KSRA,"Sean Paul, Dua Lipa",No Lie,Universal-Island Records Ltd.,80,190,23,5831361,regional-global-weekly-2022-01-06.csv
139,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,139,197,2,5756682,regional-global-weekly-2022-01-06.csv
140,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Polo G,RAPSTAR,Columbia,3,-1,38,5734612,regional-global-weekly-2022-01-06.csv
141,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Eminem Catalog PS,123,-1,31,5706689,regional-global-weekly-2022-01-06.csv
142,spotify:track:0cOa970mzTWAxKtltpkpLc,"TINI, Maria Becerra",Miénteme,Sony Music Latin,41,186,33,5689711,regional-global-weekly-2022-01-06.csv
143,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,138,-1,43,5685330,regional-global-weekly-2022-01-06.csv
144,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,109,-1,52,5664295,regional-global-weekly-2022-01-06.csv
145,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Majestic, Boney M.",Rasputin,NITRON music,40,-1,24,5643678,regional-global-weekly-2022-01-06.csv
146,spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,XO / Republic Records,7,-1,20,5630239,regional-global-weekly-2022-01-06.csv
147,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,187,183,5627315,regional-global-weekly-2022-01-06.csv
148,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pophouse Entertainment Group,13,-1,63,5581726,regional-global-weekly-2022-01-06.csv
149,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,149,-1,16,5577448,regional-global-weekly-2022-01-06.csv
150,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,-1,169,5563739,regional-global-weekly-2022-01-06.csv
151,spotify:track:40iJIUlhi6renaREYGeIDS,"Drake, Travis Scott",Fair Trade (with Travis Scott),OVO,3,-1,17,5525030,regional-global-weekly-2022-01-06.csv
152,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,-1,64,5474853,regional-global-weekly-2022-01-06.csv
